plan_id,plan_name,language,sport,distance,difficulty,price,weeks,web,link,pace_based,hr_based,power_based,strength,weight_loss,time_goal,is_published,8020_level,colection,pixel,url,send_to_big_query?,sent_to_big_query,TP_SUB,
439406,🇬🇧 London Marathon 2026: Run 🏃 + Gym 💪 | 18 Wk Advanced (110-135k) ,English,Running,42 km,Advanced,59.99,18,https://www.trainingpeaks.com/my-training-plans/marathon_en,https://www.trainingpeaks.com/training-plans/running/marathon/tp-439406/london-marathon-2026-run-gym-18-wk-advanced-110-135k,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Advanced marathoning,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439406&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439406&price=59.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 42 km, Difficulty: Advanced, Price: USD 59.99, Duration in weeks: 18 , Plan name in trainingpeaks marketplace: 🇬🇧 London Marathon 2026: Run 🏃 + Gym 💪 | 18 Wk Advanced (110-135k) "
439407,🇬🇧 London Marathon 2026: Run 🏃 + Gym 💪 | 18 Wk Intermediate (90-110k),English,Running,42 km,Intermediate,59.99,18,https://www.trainingpeaks.com/my-training-plans/marathon_en,https://www.trainingpeaks.com/training-plans/running/marathon/tp-439407/london-marathon-2026-run-gym-18-wk-intermediate-90-110k,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Advanced marathoning,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439407&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439407&price=59.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 42 km, Difficulty: Intermediate, Price: USD 59.99, Duration in weeks: 18 , Plan name in trainingpeaks marketplace: 🇬🇧 London Marathon 2026: Run 🏃 + Gym 💪 | 18 Wk Intermediate (90-110k)"
439408,🇬🇧 London Marathon 2026: Run 🏃 + Gym 💪 | 18 Wk Beginner Prep,English,Running,42 km,Beginner,59.99,18,https://www.trainingpeaks.com/my-training-plans/marathon_en,https://www.trainingpeaks.com/training-plans/running/marathon/tp-439408/london-marathon-2026-run-gym-18-wk-beginner-prep,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Advanced marathoning,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439408&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439408&price=59.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 42 km, Difficulty: Beginner, Price: USD 59.99, Duration in weeks: 18 , Plan name in trainingpeaks marketplace: 🇬🇧 London Marathon 2026: Run 🏃 + Gym 💪 | 18 Wk Beginner Prep"
439419,Maratón de Boston 2026 - 18 semanas - Vol: >110km semanales - Inicio 15 Diciembre 2026,Spanish,Running,42 km,Advanced,59.99,18,https://www.trainingpeaks.com/my-training-plans/maraton,https://www.trainingpeaks.com/training-plans/running/marathon/tp-439419/maraton-de-boston-2026-18-semanas-vol-90-110km-semanales-inicio-15-diciembre-202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Advanced marathoning,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439419&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439419&price=59.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 42 km, Difficulty: Advanced, Price: USD 59.99, Duration in weeks: 18 , Plan name in trainingpeaks marketplace: Maratón de Boston 2026 - 18 semanas - Vol: >110km semanales - Inicio 15 Diciembre 2026"
439420,Maratón de Boston 2026 - 18 semanas - Vol: 90-110km semanales - Inicio 15 Diciembre 2026,Spanish,Running,42 km,Intermediate,59.99,18,https://www.trainingpeaks.com/my-training-plans/maraton,https://www.trainingpeaks.com/training-plans/running/marathon/tp-439420/maraton-de-boston-2026-18-semanas-vol-90-110km-semanales-inicio-15-diciembre-202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Advanced marathoning,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439420&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439420&price=59.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 42 km, Difficulty: Intermediate, Price: USD 59.99, Duration in weeks: 18 , Plan name in trainingpeaks marketplace: Maratón de Boston 2026 - 18 semanas - Vol: 90-110km semanales - Inicio 15 Diciembre 2026"
439421,Maratón de Boston 2026 - 18 semanas - Vol: <90km Semanales - Inicio 15 Diciembre 2026,Spanish,Running,42 km,Beginner,59.99,18,https://www.trainingpeaks.com/my-training-plans/maraton,https://www.trainingpeaks.com/training-plans/running/marathon/tp-439421/maraton-de-boston-2026-18-semanas-vol-90km-semanales-inicio-15-diciembre-2026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Advanced marathoning,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439421&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439421&price=59.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 42 km, Difficulty: Beginner, Price: USD 59.99, Duration in weeks: 18 , Plan name in trainingpeaks marketplace: Maratón de Boston 2026 - 18 semanas - Vol: <90km Semanales - Inicio 15 Diciembre 2026"
439428,Maratón de Londres 2026 - 18 semanas - Vol: 90-110km semanales - Inicio 22 Diciembre 2026,Spanish,Running,42 km,Intermediate,59.99,18,https://www.trainingpeaks.com/my-training-plans/maraton,https://www.trainingpeaks.com/training-plans/running/marathon/tp-439428/maraton-de-londres-2026-18-semanas-vol-90-110km-semanales-inicio-22-diciembre-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,Advanced marathoning,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439428&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439428&price=59.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 42 km, Difficulty: Intermediate, Price: USD 59.99, Duration in weeks: 18 , Plan name in trainingpeaks marketplace: Maratón de Londres 2026 - 18 semanas - Vol: 90-110km semanales - Inicio 22 Diciembre 2026"
439429,🇬🇧 Maratón de Londres 2026 - Running 🏃 + Rutina de Gym 🏋️ - 18 semanas - Volumen 55-90 km,Spanish,Running,42 km,Beginner,59.99,18,https://www.trainingpeaks.com/my-training-plans/maraton,https://www.trainingpeaks.com/training-plans/running/marathon/tp-439421/maraton-de-boston-2026-18-semanas-vol-90km-semanales-inicio-15-diciembre-2026,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,Advanced marathoning,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439429&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439429&price=59.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 42 km, Difficulty: Beginner, Price: USD 59.99, Duration in weeks: 18 , Plan name in trainingpeaks marketplace: 🇬🇧 Maratón de Londres 2026 - Running 🏃 + Rutina de Gym 🏋️ - 18 semanas - Volumen 55-90 km"
439815,24 Week Full Distance Peak: Triathlon 🏊‍♂️🚴🏃 (Advanced Polarized),English,Triathlon,Full,Advanced,79.99,24,https://www.trainingpeaks.com/my-training-plans/triathlon-en,https://www.trainingpeaks.com/training-plans/triathlon/ironman/tp-439815/triathlon-full-distance-for-advanced-triathletes-polarized-distribution-email-su,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Level 3,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439815&price=79.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439815&price=79.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Full, Difficulty: Advanced, Price: USD 79.99, Duration in weeks: 24 , Plan name in trainingpeaks marketplace: 24 Week Full Distance Peak: Triathlon 🏊‍♂️🚴🏃 (Advanced Polarized)"
439845,Plan 24 Semanas: FULL / Larga Distancia Peak 🏊🚴🏃 (Avanzado),Spanish,Triathlon,Full,Advanced,79.99,24,https://www.trainingpeaks.com/my-training-plans/triatlon_espanol,https://www.trainingpeaks.com/training-plans/triathlon/ironman/tp-439845/triatlon-full-larga-distancia-para-avanzados-polarizado-soporte-por-email-ilimit,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 3 ,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439845&price=79.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439845&price=79.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Full, Difficulty: Advanced, Price: USD 79.99, Duration in weeks: 24 , Plan name in trainingpeaks marketplace: Plan 24 Semanas: FULL / Larga Distancia Peak 🏊🚴🏃 (Avanzado)"
439860,Triathlon: Distância Completa | 23 Semanas | Avançado | Performance,Portuguese,Triathlon,Full,Advanced,46.00,23,https://www.trainingpeaks.com/my-training-plans/triatlo-br,https://www.trainingpeaks.com/training-plans/triathlon/ironman/tp-439860/triatlo-distancia-completa-para-triatletas-avancados-distribuicao-polarizada-sup,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 3,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439860&price=46' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439860&price=46,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Full, Difficulty: Advanced, Price: USD 46, Duration in weeks: 23 , Plan name in trainingpeaks marketplace: Triathlon: Distância Completa | 23 Semanas | Avançado | Performance"
439917,Plan 16 Semanas: 21 km / Media Maratón Build 🏃 (Intermedios Polarizado a piramidal),Spanish,Running,21 km,Intermediate,59.99,16,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/half-marathon/tp-439917/21-km-para-intermedios-sistema-polarizado-80-20-soporte-por-mail-ilimitado,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439917&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439917&price=59.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 21 km, Difficulty: Intermediate, Price: USD 59.99, Duration in weeks: 16 , Plan name in trainingpeaks marketplace: Plan 16 Semanas: 21 km / Media Maratón Build 🏃 (Intermedios Polarizado a piramidal)"
439919,Meia Maratona (21k) | 16 Semanas | Intermediário | Foco em Resistência,Portuguese,Running,21 km,Intermediate,32.00,16,https://www.trainingpeaks.com/my-training-plans/running-br,https://www.trainingpeaks.com/training-plans/running/half-marathon/tp-439919/21-km-para-intermediarios-16-semanas-sistema-polarizado-80-20-suporte-por-e-mail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439919&price=32' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439919&price=32,TRUE,TRUE,TRUE,"Sport: Running, Focus / distance: 21 km, Difficulty: Intermediate, Price: USD 32, Duration in weeks: 16 , Plan name in trainingpeaks marketplace: Meia Maratona (21k) | 16 Semanas | Intermediário | Foco em Resistência"
439920,16 Week Half Marathon 21 km Build: Run 🏃 (Intermediate - Polarized 80/20),English,Running,21 km,Intermediate,59.99,16,https://www.trainingpeaks.com/my-training-plans/running-en,https://www.trainingpeaks.com/training-plans/running/marathon/tp-439920/21-km-for-intermediates-science-based-polarized-80-20-unlimited-email-support,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439920&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=439920&price=59.99,TRUE,TRUE,TRUE,"Sport: Running, Focus / distance: 21 km, Difficulty: Intermediate, Price: USD 59.99, Duration in weeks: 16 , Plan name in trainingpeaks marketplace: 16 Week Half Marathon 21 km Build: Run 🏃 (Intermediate - Polarized 80/20)"
441196,20 Week Half Distance Peak: Triathlon 🏊‍♂️🚴🏃 (Advanced Polarized 80/20),English,Triathlon,Half,Advanced,69.99,20,https://www.trainingpeaks.com/my-training-plans/triathlon-en,https://www.trainingpeaks.com/training-plans/triathlon/ironman/tp-441196/triathlon-half-distance-for-intermediates-to-advanced-triathletes-email-support,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 2,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441196&price=69.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441196&price=69.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Half, Difficulty: Advanced, Price: USD 69.99, Duration in weeks: 20 , Plan name in trainingpeaks marketplace: 20 Week Half Distance Peak: Triathlon 🏊‍♂️🚴🏃 (Advanced Polarized 80/20)"
441223,19 Week Olympic Build: Triathlon 🏊‍♂️🚴🏃 (Intermediate to Advanced),English,Triathlon,Olympic,Advanced,59.99,19,https://www.trainingpeaks.com/my-training-plans/triathlon-en,https://www.trainingpeaks.com/training-plans/triathlon/olympic/tp-441223/triathlon-olympic-distance-for-intermediates-to-advanced-triathletes-email-suppo,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 2,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441223&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441223&price=59.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Olympic, Difficulty: Advanced, Price: USD 59.99, Duration in weeks: 19 , Plan name in trainingpeaks marketplace: 19 Week Olympic Build: Triathlon 🏊‍♂️🚴🏃 (Intermediate to Advanced)"
441250,Plan 20 Semanas: Triatlón HALF / Media Distancia Build 🏊🚴🏃 (Polarizado 80/20),Spanish,Triathlon,Half,Intermediate,69.99,19,https://www.trainingpeaks.com/my-training-plans/triatlon_espanol,https://www.trainingpeaks.com/training-plans/triathlon/half-ironman/tp-441250/triatlon-half-media-distancia-para-intermedios-a-avanzados-polarizado-soporte-po,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 2,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441250&price=69.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441250&price=69.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Half, Difficulty: Intermediate, Price: USD 69.99, Duration in weeks: 19 , Plan name in trainingpeaks marketplace: Plan 20 Semanas: Triatlón HALF / Media Distancia Build 🏊🚴🏃 (Polarizado 80/20)"
441256,Plan 20 Semanas: Triatlón Olímpico Build 🏊🚴🏃 (Polarizado 80/20),Spanish,Triathlon,Olympic,Advanced,59.99,20,https://www.trainingpeaks.com/my-training-plans/triatlon_espanol,https://www.trainingpeaks.com/training-plans/triathlon/olympic/tp-441256/triatlon-distancia-olimpica-para-intermedios-a-avanzados-polarizado-soporte-grat,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 2,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441256&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441256&price=59.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Olympic, Difficulty: Advanced, Price: USD 59.99, Duration in weeks: 20 , Plan name in trainingpeaks marketplace: Plan 20 Semanas: Triatlón Olímpico Build 🏊🚴🏃 (Polarizado 80/20)"
441721,22 Week Full Distance Prep: Triathlon 🏊‍♂️🚴🏃 (First Timer Focus),English,Triathlon,Full,Beginner,79.99,22,https://www.trainingpeaks.com/my-training-plans/triathlon-en,https://www.trainingpeaks.com/training-plans/triathlon/ironman/tp-441721/your-first-full-distance-triathlon-for-beginners-21-weeks-re-usable-plan-free-e-mail-support,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441721&price=79.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441721&price=79.99,TRUE,TRUE,FALSE,"Sport: Triathlon, Focus / distance: Full, Difficulty: Beginner, Price: USD 79.99, Duration in weeks: 22 , Plan name in trainingpeaks marketplace: 22 Week Full Distance Prep: Triathlon 🏊‍♂️🚴🏃 (First Timer Focus)"
441905,Plan 22 Semanas: Larga Distancia 🏊🚴🏃 (Tu Primer Full),Spanish,Triathlon,Full,Beginner,79.99,22,https://www.trainingpeaks.com/my-training-plans/triatlon_espanol,https://www.trainingpeaks.com/training-plans/triathlon/ironman/tp-441905/tu-primer-full-triatlon-de-larga-distancia-principiantes-21-semanas-soporte-por-mail-ilimita,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441905&price=79.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=441905&price=79.99,TRUE,TRUE,FALSE,"Sport: Triathlon, Focus / distance: Full, Difficulty: Beginner, Price: USD 79.99, Duration in weeks: 22 , Plan name in trainingpeaks marketplace: Plan 22 Semanas: Larga Distancia 🏊🚴🏃 (Tu Primer Full)"
442088,22 Week Full Distance Build: Triathlon 🏊‍♂️🚴🏃 (Polarized 80/20),English,Triathlon,Full,Intermediate,79.99,22,https://www.trainingpeaks.com/my-training-plans/triathlon-en,https://www.trainingpeaks.com/training-plans/triathlon/ironman/tp-442088/triathlon-full-distance-for-beginners-to-intermediate-polarized-free-unlimited-e,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442088&price=79.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442088&price=79.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Full, Difficulty: Intermediate, Price: USD 79.99, Duration in weeks: 22 , Plan name in trainingpeaks marketplace: 22 Week Full Distance Build: Triathlon 🏊‍♂️🚴🏃 (Polarized 80/20)"
442089,Plan 22 Semanas: FULL / Larga Distancia Build 🏊🚴🏃 (Polarizado 80/20),Spanish,Triathlon,Full,Intermediate,79.99,22,https://www.trainingpeaks.com/my-training-plans/triatlon_espanol,https://www.trainingpeaks.com/training-plans/triathlon/ironman/tp-442089/triatlon-full-larga-distancia-para-principiantes-a-intermedios-polarizado-soport,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442089&price=79.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442089&price=79.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Full, Difficulty: Intermediate, Price: USD 79.99, Duration in weeks: 22 , Plan name in trainingpeaks marketplace: Plan 22 Semanas: FULL / Larga Distancia Build 🏊🚴🏃 (Polarizado 80/20)"
442090,19 Week Half Distance Prep: Triathlon 🏊‍♂️🚴🏃 (First Timer Focus),English,Triathlon,Half,Beginner,69.99,19,https://www.trainingpeaks.com/my-training-plans/triathlon-en,https://www.trainingpeaks.com/training-plans/triathlon/half-ironman/tp-442090/your-first-half-distance-triathlon-for-beginners-18-weeks-re-usable-plan-free-e-mail-support,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442090&price=69.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442090&price=69.99,TRUE,TRUE,FALSE,"Sport: Triathlon, Focus / distance: Half, Difficulty: Beginner, Price: USD 69.99, Duration in weeks: 19 , Plan name in trainingpeaks marketplace: 19 Week Half Distance Prep: Triathlon 🏊‍♂️🚴🏃 (First Timer Focus)"
442098,19 Week Half Distance Build: Triathlon 🏊‍♂️🚴🏃 (Intermediate Polarized),English,Triathlon,Half,Intermediate,69.99,19,https://www.trainingpeaks.com/my-training-plans/triathlon-en,https://www.trainingpeaks.com/training-plans/triathlon/half-ironman/tp-442098/triathlon-half-distance-for-beginners-to-intermediate-triathletes-email-support,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442098&price=69.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442098&price=69.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Half, Difficulty: Intermediate, Price: USD 69.99, Duration in weeks: 19 , Plan name in trainingpeaks marketplace: 19 Week Half Distance Build: Triathlon 🏊‍♂️🚴🏃 (Intermediate Polarized)"
442189,Plan 19 Semanas: Triatlón HALF / Media Distancia 🏊🚴🏃 (Tu Primer Half),Spanish,Triathlon,Half,Beginner,69.99,19,https://www.trainingpeaks.com/my-training-plans/triatlon_espanol,https://www.trainingpeaks.com/training-plans/triathlon/half-ironman/tp-442189/tu-primer-half-triatlon-de-media-distancia-principiantes-21-semanas-soporte-por-mail-ilimita,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442189&price=69.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442189&price=69.99,TRUE,TRUE,FALSE,"Sport: Triathlon, Focus / distance: Half, Difficulty: Beginner, Price: USD 69.99, Duration in weeks: 19 , Plan name in trainingpeaks marketplace: Plan 19 Semanas: Triatlón HALF / Media Distancia 🏊🚴🏃 (Tu Primer Half)"
442305,Plan 19 Semanas: Triatlón HALF / Media Distancia 🏊🚴🏃 - Principiantes a intermedios,Spanish,Triathlon,Half,Beginner,69.99,19,https://www.trainingpeaks.com/my-training-plans/triatlon_espanol,https://www.trainingpeaks.com/training-plans/triathlon/half-ironman/tp-442305/triatlon-half-media-distancia-para-principiantes-a-intermedios-polarizado-soport,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442305&price=69.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=442305&price=69.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Half, Difficulty: Beginner, Price: USD 69.99, Duration in weeks: 19 , Plan name in trainingpeaks marketplace: Plan 19 Semanas: Triatlón HALF / Media Distancia 🏊🚴🏃 - Principiantes a intermedios"
443884,17 Week Olympic Prep: Triathlon 🏊‍♂️🚴🏃 (First Timer Focus),English,Triathlon,Olympic,Beginner,59.99,17,https://www.trainingpeaks.com/my-training-plans/triathlon-en,https://www.trainingpeaks.com/training-plans/triathlon/olympic/tp-443884/your-first-olympic-distance-triathlon-for-beginners-16-weeks-re-usable-plan-free,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=443884&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=443884&price=59.99,TRUE,TRUE,FALSE,"Sport: Triathlon, Focus / distance: Olympic, Difficulty: Beginner, Price: USD 59.99, Duration in weeks: 17 , Plan name in trainingpeaks marketplace: 17 Week Olympic Prep: Triathlon 🏊‍♂️🚴🏃 (First Timer Focus)"
443885,12 Week Sprint Prep: Triathlon 🏊‍♂️🚴🏃 (First Timer Focus),English,Triathlon,Short - Sprint,Beginner,49.99,12,https://www.trainingpeaks.com/my-training-plans/triathlon-en,https://www.trainingpeaks.com/training-plans/triathlon/sprint/tp-443885/your-first-sprint-distance-triathlon-for-beginners-12-weeks-re-usable-plan-free-e-mail,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=443885&price=49.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=443885&price=49.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Short - Sprint, Difficulty: Beginner, Price: USD 49.99, Duration in weeks: 12 , Plan name in trainingpeaks marketplace: 12 Week Sprint Prep: Triathlon 🏊‍♂️🚴🏃 (First Timer Focus)"
443888,Plan 13 Semanas: Triatlón Sprint Prep 🏊🚴🏃 (Tu Primer Triatlón),Spanish,Triathlon,Short - Sprint,Beginner,49.99,13,https://www.trainingpeaks.com/my-training-plans/triatlon_espanol,https://www.trainingpeaks.com/training-plans/triathlon/sprint/tp-443888/tu-primer-sprint-triatlon-de-distancia-sprint-short-principiantes-12-semanas-sop,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=443888&price=49.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=443888&price=49.99,TRUE,TRUE,FALSE,"Sport: Triathlon, Focus / distance: Short - Sprint, Difficulty: Beginner, Price: USD 49.99, Duration in weeks: 13 , Plan name in trainingpeaks marketplace: Plan 13 Semanas: Triatlón Sprint Prep 🏊🚴🏃 (Tu Primer Triatlón)"
443923,17 Week Olympic Build: Triathlon 🏊‍♂️🚴🏃 (Intermediate),English,Triathlon,Olympic,Intermediate,59.99,17,https://www.trainingpeaks.com/my-training-plans/triathlon-en,https://www.trainingpeaks.com/training-plans/triathlon/olympic/tp-443923/triathlon-olympic-distance-for-beginners-to-intermediate-polarized-free-email-su,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Level 0,8020 Triathlon,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=443923&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=443923&price=59.99,TRUE,TRUE,TRUE,"Sport: Triathlon, Focus / distance: Olympic, Difficulty: Intermediate, Price: USD 59.99, Duration in weeks: 17 , Plan name in trainingpeaks marketplace: 17 Week Olympic Build: Triathlon 🏊‍♂️🚴🏃 (Intermediate)"
